Date,Province,ProductKey,Indice_IPC_produit,ProductLabel,Unit
2020-01,Ontario,milk,3.71,"Nut milk, 1.89 litres",Dollars
2020-02,Ontario,milk,3.07,"Milk, 1 litre",Dollars
2020-02,Ontario,milk,4.68,"Milk, 2 litres",Dollars
2020-02,Ontario,milk,4.96,"Milk, 4 litres",Dollars
2020-02,Ontario,milk,3.68,"Soy milk, 1.89 litres",Dollars
2020-02,Ontario,milk,3.69,"Nut milk, 1.89 litres",Dollars
2020-03,Ontario,milk,3.06,"Milk, 1 litre",Dollars
2020-03,Ontario,milk,4.73,"Milk, 2 litres",Dollars
2020-03,Ontario,milk,5.02,"Milk, 4 litres",Dollars
2020-03,Ontario,milk,3.8,"Soy milk, 1.89 litres",Dollars
2020-03,Ontario,milk,3.8,"Nut milk, 1.89 litres",Dollars
2020-04,Ontario,milk,3.15,"Milk, 1 litre",Dollars
2020-04,Ontario,milk,4.79,"Milk, 2 litres",Dollars
2020-04,Ontario,milk,5.02,"Milk, 4 litres",Dollars
2020-04,Ontario,milk,3.78,"Soy milk, 1.89 litres",Dollars
2020-04,Ontario,milk,3.8,"Nut milk, 1.89 litres",Dollars
2020-05,Ontario,milk,3.14,"Milk, 1 litre",Dollars
2020-05,Ontario,milk,4.83,"Milk, 2 litres",Dollars
2020-05,Ontario,milk,5.0,"Milk, 4 litres",Dollars
2020-05,Ontario,milk,3.86,"Soy milk, 1.89 litres",Dollars
2020-05,Ontario,milk,3.83,"Nut milk, 1.89 litres",Dollars
2020-06,Ontario,milk,3.14,"Milk, 1 litre",Dollars
2020-06,Ontario,milk,4.75,"Milk, 2 litres",Dollars
2020-06,Ontario,milk,5.01,"Milk, 4 litres",Dollars
2020-06,Ontario,milk,3.63,"Soy milk, 1.89 litres",Dollars
2020-06,Ontario,milk,3.67,"Nut milk, 1.89 litres",Dollars
2020-07,Ontario,milk,3.12,"Milk, 1 litre",Dollars
2020-07,Ontario,milk,4.79,"Milk, 2 litres",Dollars
2020-07,Ontario,milk,4.98,"Milk, 4 litres",Dollars
2020-07,Ontario,milk,3.69,"Soy milk, 1.89 litres",Dollars
2020-07,Ontario,milk,3.67,"Nut milk, 1.89 litres",Dollars
2020-08,Ontario,milk,3.11,"Milk, 1 litre",Dollars
2020-08,Ontario,milk,4.76,"Milk, 2 litres",Dollars
2020-08,Ontario,milk,4.95,"Milk, 4 litres",Dollars
2020-08,Ontario,milk,3.49,"Soy milk, 1.89 litres",Dollars
2020-08,Ontario,milk,3.54,"Nut milk, 1.89 litres",Dollars
2020-09,Ontario,milk,3.12,"Milk, 1 litre",Dollars
2020-09,Ontario,milk,4.76,"Milk, 2 litres",Dollars
2020-09,Ontario,milk,4.99,"Milk, 4 litres",Dollars
2020-09,Ontario,milk,3.83,"Soy milk, 1.89 litres",Dollars
2020-09,Ontario,milk,3.82,"Nut milk, 1.89 litres",Dollars
2020-10,Ontario,milk,3.12,"Milk, 1 litre",Dollars
2020-10,Ontario,milk,4.79,"Milk, 2 litres",Dollars
2020-10,Ontario,milk,4.97,"Milk, 4 litres",Dollars
2020-10,Ontario,milk,3.68,"Soy milk, 1.89 litres",Dollars
2020-10,Ontario,milk,3.72,"Nut milk, 1.89 litres",Dollars
2020-11,Ontario,milk,3.11,"Milk, 1 litre",Dollars
2020-11,Ontario,milk,4.67,"Milk, 2 litres",Dollars
2020-11,Ontario,milk,4.96,"Milk, 4 litres",Dollars
2020-11,Ontario,milk,3.75,"Soy milk, 1.89 litres",Dollars
2020-11,Ontario,milk,3.75,"Nut milk, 1.89 litres",Dollars
2020-12,Ontario,milk,3.19,"Milk, 1 litre",Dollars
2020-12,Ontario,milk,4.78,"Milk, 2 litres",Dollars
2020-12,Ontario,milk,4.97,"Milk, 4 litres",Dollars
2020-12,Ontario,milk,3.87,"Soy milk, 1.89 litres",Dollars
2020-12,Ontario,milk,3.85,"Nut milk, 1.89 litres",Dollars
2021-01,Ontario,milk,3.18,"Milk, 1 litre",Dollars
2021-01,Ontario,milk,4.78,"Milk, 2 litres",Dollars
2021-01,Ontario,milk,4.98,"Milk, 4 litres",Dollars
2021-01,Ontario,milk,3.64,"Soy milk, 1.89 litres",Dollars
2021-01,Ontario,milk,3.68,"Nut milk, 1.89 litres",Dollars
2021-02,Ontario,milk,3.24,"Milk, 1 litre",Dollars
2021-02,Ontario,milk,4.87,"Milk, 2 litres",Dollars
2021-02,Ontario,milk,5.15,"Milk, 4 litres",Dollars
2021-02,Ontario,milk,3.84,"Soy milk, 1.89 litres",Dollars
2021-02,Ontario,milk,3.75,"Nut milk, 1.89 litres",Dollars
2021-03,Ontario,milk,3.28,"Milk, 1 litre",Dollars
2021-03,Ontario,milk,4.89,"Milk, 2 litres",Dollars
2021-03,Ontario,milk,5.14,"Milk, 4 litres",Dollars
2021-03,Ontario,milk,3.82,"Soy milk, 1.89 litres",Dollars
2021-03,Ontario,milk,3.81,"Nut milk, 1.89 litres",Dollars
2021-04,Ontario,milk,3.32,"Milk, 1 litre",Dollars
2021-04,Ontario,milk,4.93,"Milk, 2 litres",Dollars
2021-04,Ontario,milk,5.13,"Milk, 4 litres",Dollars
2021-04,Ontario,milk,3.61,"Soy milk, 1.89 litres",Dollars
2021-04,Ontario,milk,3.63,"Nut milk, 1.89 litres",Dollars
2021-05,Ontario,milk,3.31,"Milk, 1 litre",Dollars
2021-05,Ontario,milk,4.96,"Milk, 2 litres",Dollars
2021-05,Ontario,milk,5.2,"Milk, 4 litres",Dollars
2021-05,Ontario,milk,3.77,"Soy milk, 1.89 litres",Dollars
2021-05,Ontario,milk,3.73,"Nut milk, 1.89 litres",Dollars
2021-06,Ontario,milk,3.32,"Milk, 1 litre",Dollars
2021-06,Ontario,milk,4.92,"Milk, 2 litres",Dollars
2021-06,Ontario,milk,5.16,"Milk, 4 litres",Dollars
2021-06,Ontario,milk,3.95,"Soy milk, 1.89 litres",Dollars
2021-06,Ontario,milk,3.83,"Nut milk, 1.89 litres",Dollars
2021-07,Ontario,milk,3.33,"Milk, 1 litre",Dollars
2021-07,Ontario,milk,4.97,"Milk, 2 litres",Dollars
2021-07,Ontario,milk,5.17,"Milk, 4 litres",Dollars
2021-07,Ontario,milk,3.85,"Soy milk, 1.89 litres",Dollars
2021-07,Ontario,milk,3.79,"Nut milk, 1.89 litres",Dollars
2021-08,Ontario,milk,3.33,"Milk, 1 litre",Dollars
2021-08,Ontario,milk,4.95,"Milk, 2 litres",Dollars
2021-08,Ontario,milk,5.14,"Milk, 4 litres",Dollars
2021-08,Ontario,milk,3.66,"Soy milk, 1.89 litres",Dollars
2021-08,Ontario,milk,3.68,"Nut milk, 1.89 litres",Dollars
2021-09,Ontario,milk,3.33,"Milk, 1 litre",Dollars
2021-09,Ontario,milk,4.98,"Milk, 2 litres",Dollars
2021-09,Ontario,milk,5.16,"Milk, 4 litres",Dollars
2021-09,Ontario,milk,3.71,"Soy milk, 1.89 litres",Dollars
2021-09,Ontario,milk,3.71,"Nut milk, 1.89 litres",Dollars
2021-10,Ontario,milk,3.33,"Milk, 1 litre",Dollars
2021-10,Ontario,milk,4.98,"Milk, 2 litres",Dollars
2021-10,Ontario,milk,5.14,"Milk, 4 litres",Dollars
2021-10,Ontario,milk,3.73,"Soy milk, 1.89 litres",Dollars
2021-10,Ontario,milk,3.74,"Nut milk, 1.89 litres",Dollars
2021-11,Ontario,milk,3.32,"Milk, 1 litre",Dollars
2021-11,Ontario,milk,4.85,"Milk, 2 litres",Dollars
2021-11,Ontario,milk,5.16,"Milk, 4 litres",Dollars
2021-11,Ontario,milk,3.58,"Soy milk, 1.89 litres",Dollars
2021-11,Ontario,milk,3.61,"Nut milk, 1.89 litres",Dollars
2021-12,Ontario,milk,3.32,"Milk, 1 litre",Dollars
2021-12,Ontario,milk,4.99,"Milk, 2 litres",Dollars
2021-12,Ontario,milk,5.19,"Milk, 4 litres",Dollars
2021-12,Ontario,milk,3.86,"Soy milk, 1.89 litres",Dollars
2021-12,Ontario,milk,3.82,"Nut milk, 1.89 litres",Dollars
2022-01,Ontario,milk,3.3,"Milk, 1 litre",Dollars
2022-01,Ontario,milk,5.01,"Milk, 2 litres",Dollars
2022-01,Ontario,milk,5.21,"Milk, 4 litres",Dollars
2022-01,Ontario,milk,3.64,"Soy milk, 1.89 litres",Dollars
2022-01,Ontario,milk,3.62,"Nut milk, 1.89 litres",Dollars
2022-02,Ontario,milk,3.45,"Milk, 1 litre",Dollars
2022-02,Ontario,milk,5.26,"Milk, 2 litres",Dollars
2022-02,Ontario,milk,5.69,"Milk, 4 litres",Dollars
2022-02,Ontario,milk,3.84,"Soy milk, 1.89 litres",Dollars
2022-02,Ontario,milk,3.74,"Nut milk, 1.89 litres",Dollars
2022-03,Ontario,milk,3.49,"Milk, 1 litre",Dollars
2022-03,Ontario,milk,5.26,"Milk, 2 litres",Dollars
2022-03,Ontario,milk,5.77,"Milk, 4 litres",Dollars
2022-03,Ontario,milk,3.98,"Soy milk, 1.89 litres",Dollars
2022-03,Ontario,milk,3.86,"Nut milk, 1.89 litres",Dollars
2022-04,Ontario,milk,3.52,"Milk, 1 litre",Dollars
2022-04,Ontario,milk,5.3,"Milk, 2 litres",Dollars
2022-04,Ontario,milk,5.84,"Milk, 4 litres",Dollars
2022-04,Ontario,milk,4.04,"Soy milk, 1.89 litres",Dollars
2022-04,Ontario,milk,3.93,"Nut milk, 1.89 litres",Dollars
2022-05,Ontario,milk,3.5,"Milk, 1 litre",Dollars
2022-05,Ontario,milk,5.26,"Milk, 2 litres",Dollars
2022-05,Ontario,milk,5.82,"Milk, 4 litres",Dollars
2022-05,Ontario,milk,3.98,"Soy milk, 1.89 litres",Dollars
2022-05,Ontario,milk,3.92,"Nut milk, 1.89 litres",Dollars
2022-06,Ontario,milk,3.49,"Milk, 1 litre",Dollars
2022-06,Ontario,milk,5.23,"Milk, 2 litres",Dollars
2022-06,Ontario,milk,5.77,"Milk, 4 litres",Dollars
2022-06,Ontario,milk,3.91,"Soy milk, 1.89 litres",Dollars
2022-06,Ontario,milk,3.85,"Nut milk, 1.89 litres",Dollars
2022-07,Ontario,milk,3.49,"Milk, 1 litre",Dollars
2022-07,Ontario,milk,5.17,"Milk, 2 litres",Dollars
2022-07,Ontario,milk,5.78,"Milk, 4 litres",Dollars
2022-07,Ontario,milk,3.94,"Soy milk, 1.89 litres",Dollars
2022-07,Ontario,milk,3.89,"Nut milk, 1.89 litres",Dollars
2022-08,Ontario,milk,3.54,"Milk, 1 litre",Dollars
2022-08,Ontario,milk,5.25,"Milk, 2 litres",Dollars
2022-08,Ontario,milk,5.82,"Milk, 4 litres",Dollars
2022-08,Ontario,milk,3.92,"Soy milk, 1.89 litres",Dollars
2022-08,Ontario,milk,3.93,"Nut milk, 1.89 litres",Dollars
2022-09,Ontario,milk,3.65,"Milk, 1 litre",Dollars
2022-09,Ontario,milk,5.43,"Milk, 2 litres",Dollars
2022-09,Ontario,milk,5.99,"Milk, 4 litres",Dollars
2022-09,Ontario,milk,4.0,"Soy milk, 1.89 litres",Dollars
2022-09,Ontario,milk,3.98,"Nut milk, 1.89 litres",Dollars
2022-10,Ontario,milk,3.65,"Milk, 1 litre",Dollars
2022-10,Ontario,milk,5.4,"Milk, 2 litres",Dollars
2022-10,Ontario,milk,5.99,"Milk, 4 litres",Dollars
2022-10,Ontario,milk,4.16,"Soy milk, 1.89 litres",Dollars
2022-10,Ontario,milk,4.05,"Nut milk, 1.89 litres",Dollars
2022-11,Ontario,milk,3.66,"Milk, 1 litre",Dollars
2022-11,Ontario,milk,5.42,"Milk, 2 litres",Dollars
2022-11,Ontario,milk,6.07,"Milk, 4 litres",Dollars
2022-11,Ontario,milk,4.22,"Soy milk, 1.89 litres",Dollars
2022-11,Ontario,milk,4.11,"Nut milk, 1.89 litres",Dollars
2022-12,Ontario,milk,3.66,"Milk, 1 litre",Dollars
2022-12,Ontario,milk,5.37,"Milk, 2 litres",Dollars
2022-12,Ontario,milk,6.1,"Milk, 4 litres",Dollars
2022-12,Ontario,milk,3.79,"Soy milk, 1.89 litres",Dollars
2022-12,Ontario,milk,3.91,"Nut milk, 1.89 litres",Dollars
2023-01,Ontario,milk,3.64,"Milk, 1 litre",Dollars
2023-01,Ontario,milk,5.45,"Milk, 2 litres",Dollars
2023-01,Ontario,milk,6.06,"Milk, 4 litres",Dollars
2023-01,Ontario,milk,4.18,"Soy milk, 1.89 litres",Dollars
2023-01,Ontario,milk,4.17,"Nut milk, 1.89 litres",Dollars
2023-02,Ontario,milk,3.7,"Milk, 1 litre",Dollars
2023-02,Ontario,milk,5.61,"Milk, 2 litres",Dollars
2023-02,Ontario,milk,6.2,"Milk, 4 litres",Dollars
2023-02,Ontario,milk,4.08,"Soy milk, 1.89 litres",Dollars
2023-02,Ontario,milk,4.06,"Nut milk, 1.89 litres",Dollars
2023-03,Ontario,milk,3.71,"Milk, 1 litre",Dollars
2023-03,Ontario,milk,5.71,"Milk, 2 litres",Dollars
2023-03,Ontario,milk,6.25,"Milk, 4 litres",Dollars
2023-03,Ontario,milk,4.13,"Soy milk, 1.89 litres",Dollars
2023-03,Ontario,milk,4.14,"Nut milk, 1.89 litres",Dollars
2023-04,Ontario,milk,3.74,"Milk, 1 litre",Dollars
2023-04,Ontario,milk,5.64,"Milk, 2 litres",Dollars
2023-04,Ontario,milk,6.3,"Milk, 4 litres",Dollars
2023-04,Ontario,milk,4.43,"Soy milk, 1.89 litres",Dollars
2023-04,Ontario,milk,4.28,"Nut milk, 1.89 litres",Dollars
2023-05,Ontario,milk,3.76,"Milk, 1 litre",Dollars
2023-05,Ontario,milk,5.6,"Milk, 2 litres",Dollars
2023-05,Ontario,milk,6.26,"Milk, 4 litres",Dollars
2023-05,Ontario,milk,3.99,"Soy milk, 1.89 litres",Dollars
2023-05,Ontario,milk,3.96,"Nut milk, 1.89 litres",Dollars
2023-06,Ontario,milk,3.76,"Milk, 1 litre",Dollars
2023-06,Ontario,milk,5.68,"Milk, 2 litres",Dollars
2023-06,Ontario,milk,6.27,"Milk, 4 litres",Dollars
2023-06,Ontario,milk,4.28,"Soy milk, 1.89 litres",Dollars
2023-06,Ontario,milk,4.23,"Nut milk, 1.89 litres",Dollars
2023-07,Ontario,milk,3.76,"Milk, 1 litre",Dollars
2023-07,Ontario,milk,5.7,"Milk, 2 litres",Dollars
2023-07,Ontario,milk,6.26,"Milk, 4 litres",Dollars
2023-07,Ontario,milk,4.12,"Soy milk, 1.89 litres",Dollars
2023-07,Ontario,milk,4.11,"Nut milk, 1.89 litres",Dollars
2023-08,Ontario,milk,3.77,"Milk, 1 litre",Dollars
2023-08,Ontario,milk,5.63,"Milk, 2 litres",Dollars
2023-08,Ontario,milk,6.28,"Milk, 4 litres",Dollars
2023-08,Ontario,milk,4.11,"Soy milk, 1.89 litres",Dollars
2023-08,Ontario,milk,4.05,"Nut milk, 1.89 litres",Dollars
2023-09,Ontario,milk,3.76,"Milk, 1 litre",Dollars
2023-09,Ontario,milk,5.65,"Milk, 2 litres",Dollars
2023-09,Ontario,milk,6.2,"Milk, 4 litres",Dollars
2023-09,Ontario,milk,4.25,"Soy milk, 1.89 litres",Dollars
2023-09,Ontario,milk,4.15,"Nut milk, 1.89 litres",Dollars
2023-10,Ontario,milk,3.75,"Milk, 1 litre",Dollars
2023-10,Ontario,milk,5.68,"Milk, 2 litres",Dollars
2023-10,Ontario,milk,6.22,"Milk, 4 litres",Dollars
2023-10,Ontario,milk,4.32,"Soy milk, 1.89 litres",Dollars
2023-10,Ontario,milk,4.22,"Nut milk, 1.89 litres",Dollars
2023-11,Ontario,milk,3.75,"Milk, 1 litre",Dollars
2023-11,Ontario,milk,5.7,"Milk, 2 litres",Dollars
2023-11,Ontario,milk,6.29,"Milk, 4 litres",Dollars
2023-11,Ontario,milk,3.87,"Soy milk, 1.89 litres",Dollars
2023-11,Ontario,milk,3.83,"Nut milk, 1.89 litres",Dollars
2023-12,Ontario,milk,3.75,"Milk, 1 litre",Dollars
2023-12,Ontario,milk,5.7,"Milk, 2 litres",Dollars
2023-12,Ontario,milk,6.28,"Milk, 4 litres",Dollars
2023-12,Ontario,milk,4.26,"Soy milk, 1.89 litres",Dollars
2023-12,Ontario,milk,4.19,"Nut milk, 1.89 litres",Dollars
2024-01,Ontario,milk,3.71,"Milk, 1 litre",Dollars
2024-01,Ontario,milk,5.58,"Milk, 2 litres",Dollars
2024-01,Ontario,milk,6.29,"Milk, 4 litres",Dollars
2024-01,Ontario,milk,4.12,"Soy milk, 1.89 litres",Dollars
2024-01,Ontario,milk,4.1,"Nut milk, 1.89 litres",Dollars
2024-02,Ontario,milk,3.72,"Milk, 1 litre",Dollars
2024-02,Ontario,milk,5.52,"Milk, 2 litres",Dollars
2024-02,Ontario,milk,6.32,"Milk, 4 litres",Dollars
2024-02,Ontario,milk,3.92,"Soy milk, 1.89 litres",Dollars
2024-02,Ontario,milk,3.99,"Nut milk, 1.89 litres",Dollars
2024-03,Ontario,milk,3.72,"Milk, 1 litre",Dollars
2024-03,Ontario,milk,5.58,"Milk, 2 litres",Dollars
2024-03,Ontario,milk,6.26,"Milk, 4 litres",Dollars
2024-03,Ontario,milk,4.16,"Soy milk, 1.89 litres",Dollars
2024-03,Ontario,milk,4.08,"Nut milk, 1.89 litres",Dollars
2024-04,Ontario,milk,3.7,"Milk, 1 litre",Dollars
2024-04,Ontario,milk,5.5,"Milk, 2 litres",Dollars
2024-04,Ontario,milk,6.3,"Milk, 4 litres",Dollars
2024-04,Ontario,milk,4.25,"Soy milk, 1.89 litres",Dollars
2024-04,Ontario,milk,4.14,"Nut milk, 1.89 litres",Dollars
2024-05,Ontario,milk,3.79,"Milk, 1 litre",Dollars
2024-05,Ontario,milk,5.62,"Milk, 2 litres",Dollars
2024-05,Ontario,milk,6.48,"Milk, 4 litres",Dollars
2024-05,Ontario,milk,4.11,"Soy milk, 1.89 litres",Dollars
2024-05,Ontario,milk,4.08,"Nut milk, 1.89 litres",Dollars
2024-06,Ontario,milk,3.8,"Milk, 1 litre",Dollars
2024-06,Ontario,milk,5.72,"Milk, 2 litres",Dollars
2024-06,Ontario,milk,6.59,"Milk, 4 litres",Dollars
2024-06,Ontario,milk,4.39,"Soy milk, 1.89 litres",Dollars
2024-06,Ontario,milk,4.21,"Nut milk, 1.89 litres",Dollars
2024-07,Ontario,milk,3.8,"Milk, 1 litre",Dollars
2024-07,Ontario,milk,5.77,"Milk, 2 litres",Dollars
2024-07,Ontario,milk,6.49,"Milk, 4 litres",Dollars
2024-07,Ontario,milk,4.5,"Soy milk, 1.89 litres",Dollars
2024-07,Ontario,milk,4.23,"Nut milk, 1.89 litres",Dollars
2024-08,Ontario,milk,3.82,"Milk, 1 litre",Dollars
2024-08,Ontario,milk,5.71,"Milk, 2 litres",Dollars
2024-08,Ontario,milk,6.56,"Milk, 4 litres",Dollars
2024-08,Ontario,milk,4.62,"Soy milk, 1.89 litres",Dollars
2024-08,Ontario,milk,4.25,"Nut milk, 1.89 litres",Dollars
2024-09,Ontario,milk,3.8,"Milk, 1 litre",Dollars
2024-09,Ontario,milk,5.79,"Milk, 2 litres",Dollars
2024-09,Ontario,milk,6.54,"Milk, 4 litres",Dollars
2024-09,Ontario,milk,4.24,"Soy milk, 1.89 litres",Dollars
2024-09,Ontario,milk,4.16,"Nut milk, 1.89 litres",Dollars
2024-10,Ontario,milk,3.77,"Milk, 1 litre",Dollars
2024-10,Ontario,milk,5.77,"Milk, 2 litres",Dollars
2024-10,Ontario,milk,6.51,"Milk, 4 litres",Dollars
2024-10,Ontario,milk,4.14,"Soy milk, 1.89 litres",Dollars
2024-10,Ontario,milk,4.08,"Nut milk, 1.89 litres",Dollars
2024-11,Ontario,milk,3.8,"Milk, 1 litre",Dollars
2024-11,Ontario,milk,5.68,"Milk, 2 litres",Dollars
2024-11,Ontario,milk,6.53,"Milk, 4 litres",Dollars
2024-11,Ontario,milk,4.26,"Soy milk, 1.89 litres",Dollars
2024-11,Ontario,milk,4.14,"Nut milk, 1.89 litres",Dollars
2024-12,Ontario,milk,3.81,"Milk, 1 litre",Dollars
2024-12,Ontario,milk,5.77,"Milk, 2 litres",Dollars
2024-12,Ontario,milk,6.51,"Milk, 4 litres",Dollars
2024-12,Ontario,milk,4.15,"Soy milk, 1.89 litres",Dollars
2024-12,Ontario,milk,4.13,"Nut milk, 1.89 litres",Dollars
2025-01,Ontario,milk,3.81,"Milk, 1 litre",Dollars
2025-01,Ontario,milk,5.76,"Milk, 2 litres",Dollars
2025-01,Ontario,milk,6.49,"Milk, 4 litres",Dollars
2025-01,Ontario,milk,4.04,"Soy milk, 1.89 litres",Dollars
2025-01,Ontario,milk,4.06,"Nut milk, 1.89 litres",Dollars
2025-02,Ontario,milk,3.84,"Milk, 1 litre",Dollars
2025-02,Ontario,milk,5.81,"Milk, 2 litres",Dollars
2025-02,Ontario,milk,6.66,"Milk, 4 litres",Dollars
2025-02,Ontario,milk,4.03,"Soy milk, 1.89 litres",Dollars
2025-02,Ontario,milk,4.14,"Nut milk, 1.89 litres",Dollars
2025-03,Ontario,milk,3.84,"Milk, 1 litre",Dollars
2025-03,Ontario,milk,5.8,"Milk, 2 litres",Dollars
2025-03,Ontario,milk,6.63,"Milk, 4 litres",Dollars
2025-03,Ontario,milk,4.02,"Soy milk, 1.89 litres",Dollars
2025-03,Ontario,milk,4.09,"Nut milk, 1.89 litres",Dollars
2025-04,Ontario,milk,3.82,"Milk, 1 litre",Dollars
2025-04,Ontario,milk,5.8,"Milk, 2 litres",Dollars
2025-04,Ontario,milk,6.65,"Milk, 4 litres",Dollars
2025-04,Ontario,milk,3.91,"Soy milk, 1.89 litres",Dollars
2025-04,Ontario,milk,3.98,"Nut milk, 1.89 litres",Dollars
2025-05,Ontario,milk,3.84,"Milk, 1 litre",Dollars
2025-05,Ontario,milk,5.8,"Milk, 2 litres",Dollars
2025-05,Ontario,milk,6.68,"Milk, 4 litres",Dollars
2025-05,Ontario,milk,3.92,"Soy milk, 1.89 litres",Dollars
2025-05,Ontario,milk,3.97,"Nut milk, 1.89 litres",Dollars
2025-06,Ontario,milk,3.85,"Milk, 1 litre",Dollars
2025-06,Ontario,milk,5.81,"Milk, 2 litres",Dollars
2025-06,Ontario,milk,6.75,"Milk, 4 litres",Dollars
2025-06,Ontario,milk,3.91,"Soy milk, 1.89 litres",Dollars
2025-06,Ontario,milk,4.03,"Nut milk, 1.89 litres",Dollars
2025-07,Ontario,milk,3.84,"Milk, 1 litre",Dollars
2025-07,Ontario,milk,5.81,"Milk, 2 litres",Dollars
2025-07,Ontario,milk,6.64,"Milk, 4 litres",Dollars
2025-07,Ontario,milk,3.99,"Soy milk, 1.89 litres",Dollars
2025-07,Ontario,milk,4.05,"Nut milk, 1.89 litres",Dollars
2017-01,Quebec,eggs,2.71,"Eggs, 1 dozen",Dollars
2017-02,Quebec,eggs,2.66,"Eggs, 1 dozen",Dollars
2017-03,Quebec,eggs,2.68,"Eggs, 1 dozen",Dollars
2017-04,Quebec,eggs,3.01,"Eggs, 1 dozen",Dollars
2017-05,Quebec,eggs,3.02,"Eggs, 1 dozen",Dollars
2017-06,Quebec,eggs,3.15,"Eggs, 1 dozen",Dollars
2017-07,Quebec,eggs,3.06,"Eggs, 1 dozen",Dollars
2017-08,Quebec,eggs,2.96,"Eggs, 1 dozen",Dollars
2017-09,Quebec,eggs,2.86,"Eggs, 1 dozen",Dollars
2017-10,Quebec,eggs,2.75,"Eggs, 1 dozen",Dollars
2017-11,Quebec,eggs,3.15,"Eggs, 1 dozen",Dollars
2017-12,Quebec,eggs,2.92,"Eggs, 1 dozen",Dollars
2018-01,Quebec,eggs,2.95,"Eggs, 1 dozen",Dollars
2018-02,Quebec,eggs,2.86,"Eggs, 1 dozen",Dollars
2018-03,Quebec,eggs,3.16,"Eggs, 1 dozen",Dollars
2018-04,Quebec,eggs,3.33,"Eggs, 1 dozen",Dollars
2018-05,Quebec,eggs,2.79,"Eggs, 1 dozen",Dollars
2018-06,Quebec,eggs,3.38,"Eggs, 1 dozen",Dollars
2018-07,Quebec,eggs,2.83,"Eggs, 1 dozen",Dollars
2018-08,Quebec,eggs,3.16,"Eggs, 1 dozen",Dollars
2018-09,Quebec,eggs,2.94,"Eggs, 1 dozen",Dollars
2018-10,Quebec,eggs,2.93,"Eggs, 1 dozen",Dollars
2018-11,Quebec,eggs,3.48,"Eggs, 1 dozen",Dollars
2018-12,Quebec,eggs,3.52,"Eggs, 1 dozen",Dollars
2019-01,Quebec,eggs,2.96,"Eggs, 1 dozen",Dollars
2019-02,Quebec,eggs,3.08,"Eggs, 1 dozen",Dollars
2019-03,Quebec,eggs,3.22,"Eggs, 1 dozen",Dollars
2019-04,Quebec,eggs,3.16,"Eggs, 1 dozen",Dollars
2019-05,Quebec,eggs,3.4,"Eggs, 1 dozen",Dollars
2019-06,Quebec,eggs,3.5,"Eggs, 1 dozen",Dollars
2019-07,Quebec,eggs,3.07,"Eggs, 1 dozen",Dollars
2019-08,Quebec,eggs,3.13,"Eggs, 1 dozen",Dollars
2019-09,Quebec,eggs,2.97,"Eggs, 1 dozen",Dollars
2019-10,Quebec,eggs,3.19,"Eggs, 1 dozen",Dollars
2019-11,Quebec,eggs,3.54,"Eggs, 1 dozen",Dollars
2019-12,Quebec,eggs,3.56,"Eggs, 1 dozen",Dollars
2020-01,Quebec,eggs,3.0,"Eggs, 1 dozen",Dollars
2020-02,Quebec,eggs,3.47,"Eggs, 1 dozen",Dollars
2020-03,Quebec,eggs,3.27,"Eggs, 1 dozen",Dollars
2020-04,Quebec,eggs,3.61,"Eggs, 1 dozen",Dollars
2020-05,Quebec,eggs,3.54,"Eggs, 1 dozen",Dollars
2020-06,Quebec,eggs,3.51,"Eggs, 1 dozen",Dollars
2020-07,Quebec,eggs,3.52,"Eggs, 1 dozen",Dollars
2020-08,Quebec,eggs,3.6,"Eggs, 1 dozen",Dollars
2020-09,Quebec,eggs,3.58,"Eggs, 1 dozen",Dollars
2020-10,Quebec,eggs,3.54,"Eggs, 1 dozen",Dollars
2020-11,Quebec,eggs,3.57,"Eggs, 1 dozen",Dollars
2020-12,Quebec,eggs,3.52,"Eggs, 1 dozen",Dollars
2021-01,Quebec,eggs,3.59,"Eggs, 1 dozen",Dollars
2021-02,Quebec,eggs,3.65,"Eggs, 1 dozen",Dollars
2021-03,Quebec,eggs,3.78,"Eggs, 1 dozen",Dollars
2021-04,Quebec,eggs,3.83,"Eggs, 1 dozen",Dollars
2021-05,Quebec,eggs,3.67,"Eggs, 1 dozen",Dollars
2021-06,Quebec,eggs,3.82,"Eggs, 1 dozen",Dollars
2021-07,Quebec,eggs,3.71,"Eggs, 1 dozen",Dollars
2021-08,Quebec,eggs,3.85,"Eggs, 1 dozen",Dollars
2021-09,Quebec,eggs,3.91,"Eggs, 1 dozen",Dollars
2021-10,Quebec,eggs,3.91,"Eggs, 1 dozen",Dollars
2021-11,Quebec,eggs,3.55,"Eggs, 1 dozen",Dollars
2021-12,Quebec,eggs,3.26,"Eggs, 1 dozen",Dollars
2022-01,Quebec,eggs,3.1,"Eggs, 1 dozen",Dollars
2022-02,Quebec,eggs,3.8,"Eggs, 1 dozen",Dollars
2022-03,Quebec,eggs,3.92,"Eggs, 1 dozen",Dollars
2022-04,Quebec,eggs,3.1,"Eggs, 1 dozen",Dollars
2022-05,Quebec,eggs,3.51,"Eggs, 1 dozen",Dollars
2022-06,Quebec,eggs,3.42,"Eggs, 1 dozen",Dollars
2022-07,Quebec,eggs,3.77,"Eggs, 1 dozen",Dollars
2022-08,Quebec,eggs,4.01,"Eggs, 1 dozen",Dollars
2022-09,Quebec,eggs,4.45,"Eggs, 1 dozen",Dollars
